Transaction_ID,Account_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant_Name,City,Device_Type,Is_Fraud,Fraud_Reason
900261,500000005,2026-07-31,20:40:58,Debit Card,48394,Uber,Kolkata,Laptop,No,Normal Transaction
900262,500000038,2026-06-20,23:06:45,Debit Card,29981,Uber,Pune,POS,No,Normal Transaction
900263,500000099,2026-03-19,08:11:30,Credit Card,66862,IRCTC,Delhi,Laptop,No,Normal Transaction
900264,500000046,2026-05-29,11:54:46,NEFT,6593,Swiggy,Hyderabad,Laptop,No,Normal Transaction
900265,500000088,2026-10-07,05:25:41,IMPS,3665,Paytm,Mumbai,Mobile,No,Normal Transaction
900266,500000102,2026-08-30,04:55:54,NEFT,43683,Amazon,Pune,ATM,No,Normal Transaction
900267,500000008,2026-07-13,21:21:46,RTGS,2775,Reliance,Lucknow,Laptop,No,Normal Transaction
900268,500000079,2026-08-23,01:29:36,NEFT,54035,Uber,Hyderabad,Laptop,No,Normal Transaction
900269,500000178,2026-12-15,03:33:09,NEFT,22040,IRCTC,Bengaluru,POS,No,Normal Transaction
900270,500000076,2026-02-27,02:38:03,IMPS,34572,IRCTC,Pune,Mobile,No,Normal Transaction
900271,500000044,2026-01-28,23:04:50,Debit Card,39165,PhonePe,Bengaluru,ATM,No,Normal Transaction
900272,500000161,2026-05-25,04:21:56,UPI,72231,Amazon,Mumbai,ATM,No,Normal Transaction
900273,500000049,2026-09-27,11:38:42,Credit Card,64327,IRCTC,Pune,Laptop,No,Normal Transaction
900274,500000018,2026-04-10,10:46:01,Credit Card,19677,Amazon,Mumbai,Laptop,No,Normal Transaction
900275,500000167,2026-06-17,11:38:35,RTGS,22332,PhonePe,Bengaluru,Laptop,No,Normal Transaction
900276,500000109,2026-07-11,20:22:52,NEFT,1116,PhonePe,Delhi,POS,No,Normal Transaction
900277,500000035,2026-08-11,13:40:46,Credit Card,17798,Swiggy,Lucknow,Mobile,No,Normal Transaction
900278,500000113,2026-05-26,11:22:11,NEFT,88908,Swiggy,Mumbai,Mobile,No,Normal Transaction
900279,500000031,2026-11-28,18:34:47,RTGS,11269,Zomato,Lucknow,ATM,No,Normal Transaction
900280,500000142,2026-04-27,18:11:23,UPI,2855,IRCTC,Delhi,Laptop,No,Normal Transaction
900281,500000001,2026-03-20,07:31:59,Credit Card,28645,Swiggy,Lucknow,Laptop,No,Normal Transaction
900282,500000065,2026-01-06,00:45:42,UPI,33946,Reliance,Lucknow,POS,No,Normal Transaction
900283,500000014,2026-04-09,13:21:35,ATM,26297,Paytm,Delhi,ATM,No,Normal Transaction
900284,500000126,2026-01-06,19:33:33,NEFT,33989,Swiggy,Hyderabad,POS,No,Normal Transaction
900285,500000045,2026-05-18,08:24:43,UPI,21579,Zomato,Mumbai,ATM,No,Normal Transaction
900286,500000061,2026-11-28,01:01:36,NEFT,8088,DMart,Bengaluru,Mobile,No,Normal Transaction
900287,500000045,2026-08-02,23:55:36,NEFT,15865,Reliance,Hyderabad,Mobile,No,Normal Transaction
900288,500000019,2026-05-29,13:49:22,UPI,88501,PhonePe,Pune,ATM,No,Normal Transaction
900289,500000076,2026-02-24,09:25:30,UPI,87749,Uber,Kolkata,ATM,No,Normal Transaction
900290,500000034,2026-03-04,20:58:44,NEFT,98209,Amazon,Bengaluru,ATM,No,Normal Transaction
900291,500000038,2026-12-17,00:09:07,Debit Card,17641,Flipkart,Lucknow,Mobile,No,Normal Transaction
900292,500000071,2026-03-23,08:14:32,IMPS,30324,PhonePe,Pune,POS,No,Normal Transaction
900293,500000145,2026-07-22,18:33:16,IMPS,4423,Flipkart,Lucknow,Laptop,No,Normal Transaction
900294,500000087,2026-08-01,03:52:15,Credit Card,88568,Flipkart,Mumbai,POS,No,Normal Transaction
900295,500000007,2026-04-09,18:00:29,NEFT,75466,IRCTC,Hyderabad,Mobile,No,Normal Transaction
900296,500000013,2026-12-26,12:04:59,Debit Card,64213,Swiggy,Delhi,Laptop,No,Normal Transaction
900297,500000082,2026-09-12,23:36:39,Credit Card,48163,IRCTC,Hyderabad,Mobile,No,Normal Transaction
900298,500000015,2026-02-06,11:27:31,NEFT,2344,Paytm,Lucknow,Mobile,No,Normal Transaction
900299,500000104,2026-10-16,23:58:07,IMPS,26248,Flipkart,Pune,POS,No,Normal Transaction
900300,500000156,2026-11-21,11:15:51,RTGS,67230,DMart,Delhi,Laptop,No,Normal Transaction
900301,500000115,2026-02-23,08:22:17,RTGS,11170,Paytm,Mumbai,Laptop,No,Normal Transaction
900302,500000109,2026-08-15,21:37:14,Credit Card,2093,Amazon,Mumbai,Laptop,No,Normal Transaction
900303,500000007,2026-07-11,11:31:47,ATM,62144,Flipkart,Lucknow,POS,No,Normal Transaction
900304,500000150,2026-01-24,06:49:55,Credit Card,54328,IRCTC,Kolkata,POS,No,Normal Transaction
900305,500000090,2026-05-05,06:57:57,Debit Card,41049,Reliance,Mumbai,ATM,No,Normal Transaction
900306,500000136,2026-05-02,13:34:37,Credit Card,96158,Amazon,Pune,POS,No,Normal Transaction
900307,500000175,2026-01-13,13:14:20,IMPS,94382,Uber,Mumbai,Mobile,No,Normal Transaction
900308,500000080,2026-12-03,06:13:20,Credit Card,78663,Flipkart,Pune,POS,No,Normal Transaction
900309,500000094,2026-10-15,08:19:01,Debit Card,3724,Uber,Kolkata,POS,Yes,Multiple Transactions
900310,500000128,2026-03-28,20:32:35,Credit Card,83663,Flipkart,Hyderabad,POS,No,Normal Transaction
900311,500000148,2026-10-27,03:45:21,IMPS,59593,Reliance,Hyderabad,Laptop,No,Normal Transaction
900312,500000112,2026-07-02,18:00:30,RTGS,70790,PhonePe,Mumbai,POS,No,Normal Transaction
900313,500000056,2026-07-23,03:18:36,ATM,96187,Amazon,Kolkata,ATM,No,Normal Transaction
900314,500000027,2026-04-25,12:20:37,RTGS,3280,Zomato,Lucknow,POS,No,Normal Transaction
900315,500000079,2026-09-16,03:12:54,Debit Card,99258,IRCTC,Hyderabad,Mobile,No,Normal Transaction
900316,500000025,2026-03-03,12:04:41,Credit Card,55185,Zomato,Mumbai,Laptop,No,Normal Transaction
900317,500000132,2026-11-25,23:02:23,NEFT,78927,Swiggy,Mumbai,Mobile,No,Normal Transaction
900318,500000062,2026-06-20,22:26:06,Debit Card,47996,Uber,Mumbai,Laptop,No,Normal Transaction
900319,500000126,2026-06-01,02:24:06,IMPS,67302,Paytm,Hyderabad,POS,No,Normal Transaction
900320,500000166,2026-10-13,03:04:39,ATM,41767,PhonePe,Kolkata,Mobile,No,Normal Transaction
900321,500000014,2026-10-09,02:14:25,Credit Card,63385,Uber,Bengaluru,ATM,No,Normal Transaction
900322,500000035,2026-11-21,11:14:45,Debit Card,32602,Paytm,Pune,POS,No,Normal Transaction
900323,500000078,2026-06-26,14:42:40,UPI,43048,Reliance,Pune,ATM,No,Normal Transaction
900324,500000154,2026-05-17,13:32:32,Debit Card,72563,PhonePe,Pune,Mobile,No,Normal Transaction
900325,500000054,2026-08-09,21:26:34,UPI,96914,IRCTC,Delhi,ATM,No,Normal Transaction
900326,500000093,2026-03-06,15:37:52,Credit Card,20767,Swiggy,Pune,Mobile,No,Normal Transaction
900327,500000021,2026-11-18,02:35:57,ATM,55392,Zomato,Pune,Laptop,No,Normal Transaction
900328,500000152,2026-02-18,22:30:39,UPI,3523,Amazon,Delhi,POS,No,Normal Transaction
900329,500000126,2026-05-21,21:33:42,ATM,77255,PhonePe,Pune,Mobile,No,Normal Transaction
900330,500000116,2026-04-27,13:39:59,IMPS,24229,DMart,Hyderabad,POS,No,Normal Transaction
900331,500000039,2026-04-13,20:19:45,ATM,38815,IRCTC,Delhi,ATM,No,Normal Transaction
900332,500000174,2026-12-19,10:11:32,Debit Card,16432,Swiggy,Lucknow,POS,No,Normal Transaction
900333,500000179,2026-05-15,22:20:07,ATM,6261,Uber,Delhi,ATM,No,Normal Transaction
900334,500000015,2026-09-24,19:54:16,IMPS,28900,IRCTC,Mumbai,Laptop,No,Normal Transaction
900335,500000064,2026-07-23,02:44:02,ATM,52819,PhonePe,Lucknow,POS,No,Normal Transaction
900336,500000136,2026-01-21,08:40:43,RTGS,72692,Amazon,Delhi,POS,No,Normal Transaction
900337,500000074,2026-11-14,07:53:18,Credit Card,33395,Uber,Delhi,Mobile,No,Normal Transaction
900338,500000117,2026-03-19,04:25:14,Debit Card,33373,Reliance,Lucknow,ATM,No,Normal Transaction
900339,500000121,2026-12-01,14:54:56,Debit Card,47874,Flipkart,Hyderabad,Mobile,No,Normal Transaction
900340,500000046,2026-10-19,23:08:28,Debit Card,97940,PhonePe,Mumbai,Mobile,No,Normal Transaction
900341,500000014,2026-10-13,00:42:20,UPI,71144,Zomato,Pune,ATM,No,Normal Transaction
900342,500000151,2026-03-27,08:50:40,Credit Card,23141,Reliance,Pune,Mobile,No,Normal Transaction
900343,500000076,2026-10-17,15:36:48,IMPS,48764,DMart,Delhi,Laptop,No,Normal Transaction
900344,500000082,2026-12-17,13:26:23,RTGS,26601,Flipkart,Pune,Mobile,No,Normal Transaction
900345,500000055,2026-11-13,03:43:36,UPI,7908,DMart,Delhi,Laptop,No,Normal Transaction
900346,500000055,2026-01-20,05:00:31,ATM,79824,IRCTC,Bengaluru,Mobile,No,Normal Transaction
900347,500000076,2026-05-10,17:04:24,Credit Card,83221,Flipkart,Hyderabad,Laptop,No,Normal Transaction
900348,500000169,2026-04-10,04:45:52,ATM,4850,Uber,Kolkata,Laptop,No,Normal Transaction
900349,500000088,2026-12-16,18:31:40,UPI,60028,Reliance,Mumbai,Mobile,No,Normal Transaction
900350,500000139,2026-08-25,08:40:13,IMPS,53767,PhonePe,Hyderabad,POS,No,Normal Transaction
900351,500000002,2026-07-18,07:04:12,Credit Card,59101,Paytm,Kolkata,ATM,No,Normal Transaction
900352,500000028,2026-02-22,10:43:56,Debit Card,91259,Amazon,Bengaluru,Laptop,No,Normal Transaction
900353,500000068,2026-01-02,12:35:44,Credit Card,6963,DMart,Kolkata,POS,No,Normal Transaction
900354,500000086,2026-07-07,23:32:04,RTGS,33587,Swiggy,Mumbai,Laptop,No,Normal Transaction
900355,500000158,2026-09-30,02:26:48,NEFT,30977,Zomato,Lucknow,POS,No,Normal Transaction
900356,500000113,2026-01-10,03:42:37,Credit Card,91511,Flipkart,Kolkata,ATM,No,Normal Transaction
900357,500000096,2026-10-31,20:10:06,ATM,47968,PhonePe,Bengaluru,Laptop,No,Normal Transaction
900358,500000088,2026-02-14,19:59:58,IMPS,45817,DMart,Lucknow,POS,No,Normal Transaction
900359,500000120,2026-12-12,06:05:59,IMPS,26167,Amazon,Delhi,Laptop,No,Normal Transaction
900360,500000046,2026-09-05,01:27:59,Debit Card,34715,Zomato,Bengaluru,POS,No,Normal Transaction
900361,500000117,2026-11-14,01:31:40,NEFT,83893,Reliance,Hyderabad,ATM,No,Normal Transaction
900362,500000017,2026-08-10,00:54:35,RTGS,30481,Uber,Mumbai,Mobile,No,Normal Transaction
900363,500000015,2026-05-03,11:09:47,IMPS,94713,Flipkart,Lucknow,Laptop,No,Normal Transaction
900364,500000026,2026-09-12,04:35:10,IMPS,71504,Swiggy,Delhi,ATM,No,Normal Transaction
900365,500000055,2026-01-30,03:26:20,UPI,84623,Flipkart,Bengaluru,Laptop,No,Normal Transaction
900366,500000117,2026-08-21,11:29:59,Debit Card,49539,Reliance,Delhi,Mobile,No,Normal Transaction
900367,500000014,2026-02-26,15:30:49,RTGS,90554,PhonePe,Hyderabad,ATM,No,Normal Transaction
900368,500000130,2026-05-08,03:27:44,RTGS,66209,DMart,Lucknow,ATM,No,Normal Transaction
900369,500000149,2026-05-05,09:06:39,Credit Card,42207,IRCTC,Lucknow,Mobile,No,Normal Transaction
900370,500000159,2026-12-25,09:37:36,NEFT,80845,Flipkart,Mumbai,ATM,No,Normal Transaction
900371,500000149,2026-01-23,10:25:47,NEFT,7837,Swiggy,Hyderabad,Mobile,No,Normal Transaction
900372,500000170,2026-07-21,08:51:46,Debit Card,76601,Zomato,Mumbai,POS,No,Normal Transaction
900373,500000037,2026-04-28,05:38:20,RTGS,11290,PhonePe,Hyderabad,Mobile,No,Normal Transaction
900374,500000117,2026-05-07,06:24:16,Debit Card,3558,Flipkart,Lucknow,POS,No,Normal Transaction
900375,500000071,2026-06-02,05:41:08,RTGS,29493,Amazon,Mumbai,POS,No,Normal Transaction
900376,500000161,2026-09-17,00:12:54,Debit Card,88454,Flipkart,Kolkata,Mobile,No,Normal Transaction
900377,500000174,2026-03-22,03:16:22,RTGS,95251,DMart,Delhi,Mobile,No,Normal Transaction
900378,500000036,2026-12-20,20:02:20,IMPS,57096,Reliance,Delhi,Mobile,No,Normal Transaction
900379,500000081,2026-04-24,10:41:57,RTGS,7580,Swiggy,Pune,ATM,No,Normal Transaction
900380,500000008,2026-09-05,04:44:52,IMPS,70899,Flipkart,Delhi,ATM,No,Normal Transaction
900381,500000042,2026-04-16,01:06:55,Credit Card,58566,Uber,Pune,Mobile,No,Normal Transaction
900382,500000154,2026-02-15,15:12:52,IMPS,92751,Uber,Hyderabad,POS,No,Normal Transaction
900383,500000044,2026-02-09,12:59:42,RTGS,98089,Amazon,Kolkata,ATM,No,Normal Transaction
900384,500000064,2026-08-02,05:47:50,Debit Card,74482,PhonePe,Hyderabad,Mobile,No,Normal Transaction
900385,500000079,2026-08-29,08:47:56,RTGS,76137,PhonePe,Hyderabad,ATM,No,Normal Transaction
900386,500000025,2026-11-13,15:43:57,Credit Card,76757,Paytm,Pune,POS,No,Normal Transaction
900387,500000107,2026-12-14,13:38:16,RTGS,99276,Reliance,Mumbai,ATM,No,Normal Transaction
900388,500000149,2026-07-31,11:56:33,Credit Card,63827,Reliance,Kolkata,Mobile,No,Normal Transaction
900389,500000080,2026-07-06,19:27:59,ATM,73435,Swiggy,Hyderabad,Mobile,No,Normal Transaction
900390,500000111,2026-03-31,05:05:46,UPI,40666,Swiggy,Mumbai,ATM,No,Normal Transaction
900391,500000122,2026-02-15,05:17:33,IMPS,65976,PhonePe,Mumbai,ATM,No,Normal Transaction
900392,500000162,2026-08-18,20:28:49,ATM,20770,Reliance,Lucknow,Laptop,No,Normal Transaction
900393,500000012,2026-03-20,03:14:22,UPI,2551,Uber,Hyderabad,POS,No,Normal Transaction
900394,500000087,2026-10-16,20:09:41,UPI,96250,Amazon,Delhi,Mobile,No,Normal Transaction
900395,500000025,2026-05-26,08:09:49,RTGS,34304,IRCTC,Pune,Mobile,No,Normal Transaction
900396,500000042,2026-01-29,00:48:18,UPI,45466,Amazon,Kolkata,POS,No,Normal Transaction
900397,500000045,2026-09-11,05:42:03,NEFT,91251,Reliance,Mumbai,POS,No,Normal Transaction
900398,500000155,2026-01-08,11:42:02,RTGS,9754,Reliance,Pune,Laptop,No,Normal Transaction
900399,500000014,2026-07-23,16:26:03,Debit Card,1558,Reliance,Mumbai,POS,No,Normal Transaction
900400,500000073,2026-10-17,10:43:57,Credit Card,81583,IRCTC,Lucknow,Laptop,No,Normal Transaction
900401,500000032,2026-10-23,02:16:15,NEFT,65999,DMart,Lucknow,Laptop,No,Normal Transaction
900402,500000027,2026-01-03,12:37:27,ATM,89917,Uber,Delhi,Laptop,No,Normal Transaction
900403,500000044,2026-09-22,04:54:26,ATM,69122,DMart,Mumbai,POS,No,Normal Transaction
900404,500000010,2026-12-17,21:11:22,Credit Card,12308,PhonePe,Kolkata,Laptop,No,Normal Transaction
900405,500000085,2026-11-05,11:34:06,UPI,21100,Swiggy,Pune,Mobile,No,Normal Transaction
900406,500000023,2026-11-14,15:28:12,UPI,85619,Zomato,Pune,POS,No,Normal Transaction
900407,500000165,2026-03-12,20:36:45,NEFT,30624,IRCTC,Bengaluru,Mobile,No,Normal Transaction
900408,500000099,2026-07-21,00:34:23,Debit Card,70720,IRCTC,Kolkata,POS,No,Normal Transaction
900409,500000021,2026-09-28,08:03:59,NEFT,53690,DMart,Pune,Laptop,No,Normal Transaction
900410,500000134,2026-09-16,03:36:48,ATM,10550,IRCTC,Delhi,Laptop,No,Normal Transaction
900411,500000105,2026-07-16,11:13:42,Debit Card,78135,Amazon,Bengaluru,POS,No,Normal Transaction
900412,500000175,2026-06-24,01:51:40,ATM,39601,IRCTC,Bengaluru,Mobile,No,Normal Transaction
900413,500000071,2026-07-26,18:51:27,UPI,2312,Amazon,Kolkata,ATM,No,Normal Transaction
900414,500000022,2026-05-17,21:56:44,Debit Card,5697,PhonePe,Hyderabad,POS,No,Normal Transaction
900415,500000070,2026-06-25,01:52:51,RTGS,68643,Flipkart,Lucknow,Laptop,No,Normal Transaction
900416,500000113,2026-05-04,19:40:42,IMPS,83531,IRCTC,Lucknow,POS,No,Normal Transaction
900417,500000009,2026-11-30,08:54:01,Debit Card,49292,Flipkart,Delhi,Laptop,No,Normal Transaction
900418,500000159,2026-01-28,13:58:08,RTGS,97310,DMart,Lucknow,Laptop,No,Normal Transaction
900419,500000027,2026-02-26,18:53:03,IMPS,15612,Paytm,Hyderabad,Laptop,No,Normal Transaction
900420,500000122,2026-03-08,15:07:12,UPI,37414,DMart,Hyderabad,POS,No,Normal Transaction
900421,500000073,2026-02-27,08:42:56,ATM,58433,DMart,Lucknow,ATM,No,Normal Transaction
900422,500000173,2026-09-17,08:19:14,Debit Card,23424,Zomato,Pune,Mobile,No,Normal Transaction
900423,500000145,2026-05-19,07:24:48,ATM,5131,IRCTC,Kolkata,Laptop,No,Normal Transaction
900424,500000038,2026-02-24,13:52:48,Credit Card,94622,Amazon,Pune,Mobile,No,Normal Transaction
900425,500000006,2026-01-05,17:09:44,RTGS,37900,Zomato,Mumbai,Mobile,No,Normal Transaction
900426,500000128,2026-04-11,02:20:14,IMPS,88382,DMart,Hyderabad,Mobile,No,Normal Transaction
900427,500000010,2026-07-03,06:56:23,RTGS,89283,Uber,Lucknow,POS,No,Normal Transaction
900428,500000159,2026-04-07,16:13:44,IMPS,92518,Uber,Lucknow,Laptop,No,Normal Transaction
900429,500000161,2026-03-19,09:38:34,ATM,98446,Flipkart,Lucknow,ATM,No,Normal Transaction
900430,500000061,2026-03-09,05:44:18,UPI,98393,Flipkart,Delhi,Laptop,No,Normal Transaction
900431,500000109,2026-04-24,05:49:51,Debit Card,49231,PhonePe,Bengaluru,Laptop,No,Normal Transaction
900432,500000073,2026-10-15,06:21:59,Credit Card,7733,Paytm,Delhi,ATM,No,Normal Transaction
900433,500000071,2026-12-26,10:42:14,UPI,41810,IRCTC,Hyderabad,Mobile,No,Normal Transaction
900434,500000156,2026-08-07,20:51:03,RTGS,9474,Swiggy,Bengaluru,ATM,No,Normal Transaction
900435,500000160,2026-10-08,06:31:21,Credit Card,19919,Reliance,Hyderabad,Laptop,No,Normal Transaction
900436,500000004,2026-05-19,16:06:39,Debit Card,41950,Paytm,Lucknow,ATM,No,Normal Transaction
900437,500000174,2026-01-25,20:30:36,Debit Card,2289,Flipkart,Bengaluru,POS,Yes,Midnight Transaction
900438,500000103,2026-07-04,00:33:49,UPI,54773,IRCTC,Bengaluru,Mobile,No,Normal Transaction
900439,500000020,2026-12-12,08:48:36,UPI,64302,Zomato,Lucknow,Laptop,No,Normal Transaction
900440,500000093,2026-01-14,06:10:53,IMPS,32154,Uber,Kolkata,Mobile,No,Normal Transaction
900441,500000152,2026-04-05,00:03:17,Debit Card,7908,IRCTC,Lucknow,POS,No,Normal Transaction
900442,500000098,2026-04-12,20:16:25,UPI,6815,Flipkart,Mumbai,POS,No,Normal Transaction
900443,500000169,2026-07-13,10:42:42,UPI,23125,PhonePe,Kolkata,POS,No,Normal Transaction
900444,500000057,2026-07-03,06:06:58,UPI,5934,Uber,Mumbai,POS,No,Normal Transaction
900445,500000052,2026-05-07,18:47:52,RTGS,86516,PhonePe,Bengaluru,POS,No,Normal Transaction
900446,500000132,2026-09-10,01:53:19,IMPS,54599,DMart,Mumbai,POS,No,Normal Transaction
900447,500000098,2026-07-25,04:16:40,RTGS,52730,DMart,Pune,ATM,No,Normal Transaction
900448,500000003,2026-05-12,19:17:42,ATM,22283,PhonePe,Bengaluru,ATM,No,Normal Transaction
900449,500000087,2026-01-30,09:25:15,IMPS,44378,Reliance,Pune,ATM,No,Normal Transaction
900450,500000005,2026-11-29,05:59:50,ATM,88580,Zomato,Lucknow,POS,No,Normal Transaction
900451,500000153,2026-02-01,13:32:37,IMPS,22625,Uber,Delhi,Mobile,No,Normal Transaction
900452,500000049,2026-10-17,10:48:46,RTGS,68404,Amazon,Hyderabad,Laptop,No,Normal Transaction
900453,500000167,2026-05-05,14:37:20,Credit Card,70489,Amazon,Delhi,Mobile,No,Normal Transaction
900454,500000064,2026-07-16,16:24:35,NEFT,6880,Uber,Mumbai,ATM,No,Normal Transaction
900455,500000112,2026-05-05,12:18:22,IMPS,45836,Swiggy,Bengaluru,Mobile,No,Normal Transaction
900456,500000144,2026-03-06,05:01:09,NEFT,17157,Zomato,Delhi,POS,No,Normal Transaction
900457,500000081,2026-11-18,15:56:24,ATM,59086,Flipkart,Mumbai,ATM,No,Normal Transaction
900458,500000141,2026-04-25,00:13:47,RTGS,88012,Zomato,Mumbai,POS,No,Normal Transaction
900459,500000065,2026-08-24,20:46:00,RTGS,57119,IRCTC,Delhi,Mobile,No,Normal Transaction
900460,500000132,2026-05-13,08:34:27,UPI,59700,Flipkart,Delhi,Laptop,No,Normal Transaction
900461,500000109,2026-11-03,16:43:50,Credit Card,54793,Swiggy,Pune,Mobile,No,Normal Transaction
900462,500000055,2026-03-15,04:42:58,IMPS,61129,Uber,Bengaluru,Mobile,No,Normal Transaction
900463,500000180,2026-08-04,18:56:36,IMPS,41659,Reliance,Bengaluru,ATM,No,Normal Transaction
900464,500000046,2026-08-17,14:38:22,RTGS,32557,IRCTC,Bengaluru,Laptop,No,Normal Transaction
900465,500000072,2026-10-29,12:50:36,RTGS,45069,Zomato,Mumbai,ATM,No,Normal Transaction
900466,500000104,2026-07-18,05:26:46,Credit Card,98125,Zomato,Mumbai,Laptop,No,Normal Transaction
900467,500000121,2026-12-05,06:53:42,RTGS,71781,Amazon,Delhi,Laptop,No,Normal Transaction
900468,500000020,2026-09-07,16:24:36,ATM,44407,Swiggy,Hyderabad,POS,No,Normal Transaction
900469,500000080,2026-10-07,02:32:39,Credit Card,55693,IRCTC,Pune,POS,No,Normal Transaction
900470,500000010,2026-02-01,20:21:38,RTGS,48188,Uber,Delhi,Mobile,No,Normal Transaction
900471,500000058,2026-02-02,18:41:26,UPI,84808,Amazon,Hyderabad,POS,No,Normal Transaction
900472,500000150,2026-07-08,09:22:41,UPI,64263,Zomato,Mumbai,ATM,No,Normal Transaction
900473,500000127,2026-03-26,12:24:46,UPI,45116,Swiggy,Mumbai,Laptop,No,Normal Transaction
900474,500000074,2026-06-27,02:40:39,IMPS,87896,Flipkart,Mumbai,POS,No,Normal Transaction
900475,500000039,2026-07-11,13:42:09,ATM,18226,Paytm,Pune,Mobile,No,Normal Transaction
900476,500000044,2026-06-12,14:27:22,Debit Card,35849,Reliance,Mumbai,Mobile,No,Normal Transaction
900477,500000062,2026-09-02,06:51:48,NEFT,61542,Amazon,Lucknow,Laptop,No,Normal Transaction
900478,500000137,2026-10-03,09:54:32,NEFT,39730,Zomato,Bengaluru,Laptop,No,Normal Transaction
900479,500000064,2026-08-03,23:10:28,RTGS,43805,PhonePe,Bengaluru,Mobile,No,Normal Transaction
900480,500000075,2026-06-11,20:28:49,UPI,28834,Amazon,Mumbai,ATM,No,Normal Transaction
900481,500000092,2026-01-13,23:20:06,UPI,30827,Reliance,Pune,Mobile,No,Normal Transaction
900482,500000070,2026-04-29,09:54:29,RTGS,76903,DMart,Delhi,POS,No,Normal Transaction
900483,500000045,2026-05-02,02:45:53,ATM,61227,Flipkart,Delhi,Mobile,No,Normal Transaction
900484,500000156,2026-08-24,04:37:33,NEFT,94762,IRCTC,Hyderabad,ATM,No,Normal Transaction
900485,500000107,2026-06-04,11:50:31,IMPS,42246,Uber,Mumbai,ATM,No,Normal Transaction
900486,500000017,2026-04-02,18:06:18,UPI,96340,IRCTC,Kolkata,Laptop,No,Normal Transaction
900487,500000137,2026-11-14,22:47:30,Credit Card,10409,Paytm,Lucknow,POS,No,Normal Transaction
900488,500000175,2026-11-12,17:33:04,UPI,23133,Swiggy,Pune,Mobile,No,Normal Transaction
900489,500000014,2026-01-31,03:08:41,IMPS,93105,IRCTC,Bengaluru,Laptop,No,Normal Transaction
900490,500000023,2026-10-08,08:02:08,IMPS,48320,Amazon,Pune,ATM,No,Normal Transaction
900491,500000156,2026-03-18,22:36:46,Credit Card,15646,Amazon,Kolkata,POS,No,Normal Transaction
